ion,mass,Intensities
,8788.383529,0.1060289
,8789.38599,0.0669564
,8790.388433,0.0380944
,8791.390861,0.0197934
,8792.393276,0.0094919
,8793.395679,0.0042366
,8794.398072,0.0017722
y27-A,8547.163275,0.0273053
,8548.165954,0.0883908
,8549.168555,0.1530247
,8550.171105,0.1866106
,8551.173618,0.1789126
,8552.176101,0.1430253
,8553.178561,0.0988726
,8554.181,0.0605827
,8555.183424,0.0334924
,8556.185832,0.0169307
,8557.188228,0.0079077
,8558.190613,0.0034409
y27+CMCT-A,8798.363038,0.0230825
,8799.365732,0.0785711
,8800.368353,0.1421716
,8801.370924,0.1804804
,8802.373458,0.1795865
,8803.375962,0.1486491
,8804.378442,0.1061966
,8805.380902,0.067139
,8806.383345,0.0382449
,8807.385772,0.0198972
,8808.388187,0.0095545
,8809.39059,0.0042705
,8810.392982,0.0017889
y28,9011.270291,0.0220093
,9012.272945,0.0757426
,9013.27553,0.1386078
,9014.278069,0.1779918
,9015.280573,0.1791892
,9016.283049,0.1500817
,9017.285503,0.1085056
,9018.287938,0.0694279
,9019.290357,0.0400302
,9020.292762,0.0210811
,9021.295155,0.0102477
,9022.297537,0.0046371
,9023.299909,0.0019666
y28+CMCT,9262.470053,0.0186054
,9263.472723,0.0671322
,9264.475327,0.1281332
,9265.477887,0.1709956
,9266.480411,0.1784101
,9267.482908,0.1545306
,9268.485381,0.1153306
,9269.487836,0.0760646
,9270.490274,0.0451478
,9271.492697,0.0244489
,9272.495108,0.0122092
,9273.497507,0.0056705
,9274.499896,0.0024665
y28-G,8860.220881,0.023734
,8861.223553,0.0799284
,8862.226152,0.1434717
,8863.228702,0.1810029
,8864.231216,0.1792337
,8865.233701,0.1477961
,8866.236162,0.1052798
,8867.238604,0.0664141
,8868.24103,0.0377731
,8869.243441,0.0196318
,8870.245839,0.009422
,8871.248226,0.0042108
,8872.250604,0.0017644
y28+CMCT-G,9111.420643,0.0200634
,9112.423331,0.0709138
,9113.425949,0.1328571
,9114.428519,0.1742818
,9115.431053,0.178938
,9116.433559,0.1526475
,9117.43604,0.1122846
,9118.438502,0.073033
,9119.440946,0.0427717
,9120.443376,0.0228642
,9121.445792,0.0112754
,9122.448197,0.0051732
,9123.450592,0.0022236
y28-A,8876.215795,0.0236764
,8877.218468,0.0797434
,8878.221067,0.1432024
,8879.223616,0.180782
,8880.22613,0.1791617
,8881.228614,0.1478768
,8882.231075,0.1054481
,8883.233517,0.0665961
,8884.235942,0.0379227
,8885.238352,0.0197348
,8886.240751,0.0094841
,8887.243137,0.0042445
,8888.245514,0.0017811
y28+CMCT-A,9127.415558,0.0200147
,9128.418245,0.0707493
,9129.420864,0.1326026
,9130.423434,0.1740547
,9131.425967,0.1788424
,9132.428472,0.1527025
,9133.430953,0.1124372
,9134.433414,0.0732116
,9135.435858,0.042926
,9136.438287,0.0229748
,9137.440703,0.0113444
,9138.443108,0.0052119
,9139.445502,0.0022433
y29,9316.311577,0.0193862
,9317.314236,0.0689084
,9318.316827,0.1300269
,9319.319372,0.1719729
,9320.321883,0.1781606
,9321.324365,0.1534519
,9322.326826,0.1140252
,9323.329267,0.0749527
,9324.331692,0.0443788
,9325.334102,0.0239921
,9326.336501,0.0119692
,9327.338888,0.0055569
,9328.341266,0.0024175
y29+CMCT,9567.51134,0.0163881
,9568.514013,0.0609851
,9569.516623,0.1198821
,9570.519188,0.1646081
,9571.521718,0.1765764
,9572.52422,0.1571503
,9573.526699,0.1204533
,9574.529159,0.0815552
,9575.531603,0.0496762
,9576.534031,0.0275983
,9577.536447,0.0141353
,9578.538852,0.0067318
,9579.541246,0.0030019
y29-G,9165.262167,0.0209054
,9166.264844,0.0727671
,9167.267449,0.1347588
,9168.270005,0.175187
,9169.272524,0.1785934
,9170.275015,0.1515052
,9171.277483,0.1109626
,9172.279931,0.0719366
,9173.282362,0.0420293
,9174.284779,0.0224315
,9175.287183,0.0110519
,9176.289576,0.0050692
,9177.291959,0.0021795
y29+CMCT-G,9416.46193,0.0176723
,9417.464621,0.0644612
,9418.467244,0.1244458
,9419.46982,0.168043
,9420.472359,0.1774592
,9421.47487,0.1556108
,9422.477357,0.1175982
,9423.479824,0.0785493
,9424.482273,0.0472241
,9425.484708,0.0259065
,9426.48713,0.0131072
,9427.48954,0.0061683
,9428.491939,0.0027189
y29-A,9181.257082,0.0208546
,9182.259759,0.0725984
,9183.262363,0.1345022
,9184.264919,0.1749622
,9185.267438,0.1785029
,9186.269929,0.1515648
,9187.272396,0.1111172
,9188.274844,0.072115
,9189.277275,0.0421823
,9190.279691,0.0225406
,9191.282095,0.0111199
,9192.284487,0.0051071
,9193.286869,0.0021988
y29+CMCT-A,9432.456845,0.0176294
,9433.459536,0.0643114
,9434.462159,0.1242044
,9435.464734,0.1678145
,9436.467273,0.1773476
,9437.469783,0.1556453
,9438.47227,0.117736
,9439.474736,0.0787226
,9440.477186,0.0473805
,9441.47962,0.0260228
,9442.482041,0.0131821
,9443.484451,0.0062114
,9444.48685,0.0027415
y30,9661.359012,0.0167689
,9662.361666,0.0618071
,9663.364255,0.1206745
,9664.3668,0.1648951
,9665.36931,0.1762926
,9666.371794,0.1565597
,9667.374255,0.1198604
,9668.376697,0.0811265
,9669.379124,0.0494338
,9670.381536,0.0274913
,9671.383936,0.0141025
,9672.386325,0.00673
,9673.388704,0.0030086
y30+CMCT,9912.558774,0.0141755
,9913.561443,0.0546129
,9914.56405,0.1109413
,9915.566614,0.1572133
,9916.569143,0.1738738
,9917.571646,0.1594156
,9918.574126,0.1257942
,9919.576586,0.0876349
,9920.57903,0.054897
,9921.58146,0.0313529
,9922.583877,0.0165021
,9923.586283,0.0080735
,9924.588678,0.0036975
,9925.591064,0.0015944
y30-G,9510.309602,0.018083
,9511.312273,0.0653174
,9512.314875,0.1252353
,9513.317431,0.1682904
,9514.319951,0.1771312
,9515.322442,0.1549969
,9516.324911,0.1170055
,9517.32736,0.0781335
,9518.329792,0.0469961
,9519.33221,0.02581
,9520.334616,0.0130801
,9521.33701,0.0061688
,9522.339394,0.0027262
y30+CMCT-G,9761.509365,0.0152864
,9762.51205,0.0577657
,9763.51467,0.1153085
,9764.517244,0.1607725
,9765.519783,0.1751227
,9766.522294,0.15826
,9767.524781,0.1231741
,9768.527248,0.0846831
,9769.529699,0.0523766
,9770.532135,0.0295472
,9771.534557,0.0153669
,9772.536968,0.0074313
,9773.539369,0.003365
y30-A,9526.304517,0.0180391
,9527.307188,0.0651657
,9528.30979,0.1249931
,9529.312345,0.1680635
,9530.314865,0.1770221
,9531.317356,0.1550333
,9532.319824,0.1171438
,9533.322273,0.0783063
,9534.324705,0.0471518
,9535.327122,0.0259255
,9536.329528,0.0131545
,9537.331921,0.0062117
,9538.334305,0.0027488
y30+CMCT-A,9777.504279,0.0152493
,9778.506964,0.0576312
,9779.509585,0.1150818
,9780.512159,0.1605445
,9781.514697,0.1749953
,9782.517207,0.1582722
,9783.519694,0.1232946
,9784.522161,0.084849
,9785.524611,0.0525343
,9786.527047,0.0296691
,9787.529469,0.0154483
,9788.531879,0.0074797
,9789.53428,0.0033912
y31,9966.400299,0.0147704
,9967.402957,0.0561116
,9968.405552,0.1127491
,9969.408102,0.1583937
,9970.410619,0.1739618
,9971.413108,0.1586052
,9972.415575,0.1245968
,9973.418023,0.0864969
,9974.420455,0.0540392
,9975.422873,0.0308028
,9976.425278,0.0161912
,9977.427672,0.0079156
,9978.430057,0.0036243
,9979.432432,0.0015632
y31+CMCT,10217.600061,0.0124861
,10218.602733,0.0495165
,10219.605345,0.1034129
,10220.607914,0.1505253
,10221.610449,0.1708807
,10222.612957,0.1607261
,10223.615442,0.130051
,10224.617907,0.0928666
,10225.620357,0.0596096
,10226.622792,0.0348743
,10227.625213,0.0187982
,10228.627624,0.0094166
,10229.630024,0.0044147
,10230.632415,0.0019484
y31-G,9815.350889,0.0159279
,9816.353564,0.0593345
,9817.356171,0.1171395
,9818.358732,0.1619034
,9819.361258,0.1751259
,9820.363755,0.1573805
,9821.366229,0.1219475
,9822.368684,0.0835502
,9823.371122,0.0515407
,9824.373546,0.0290208
,9825.375957,0.0150744
,9826.378356,0.007285
,9827.380745,0.0032983
y31+CMCT-G,10066.550651,0.0134646
,10067.55334,0.0524042
,10068.555964,0.1075936
,10069.558544,0.1541534
,10070.561088,0.1724184
,10071.563603,0.1599036
,10072.566096,0.1276567
,10073.568568,0.0899875
,10074.571024,0.0570472
,10075.573465,0.0329757
,10076.575892,0.0175684
,10077.578308,0.0087012
,10078.580713,0.0040344
,10079.583109,0.0017614
y31-A,9831.345804,0.0158892
,9832.348478,0.0591965
,9833.351086,0.1169103
,9834.353647,0.1616766
,9835.356172,0.1750026
,9836.358669,0.1573972
,9837.361143,0.1220706
,9838.363597,0.0837167
,9839.366035,0.0516975
,9840.368458,0.0291414
,9841.370868,0.0151546
,9842.373267,0.0073326
,9843.375656,0.003324
y31+CMCT-A,10082.545566,0.0134319
,10083.548255,0.052282
,10084.550879,0.1073799
,10085.553458,0.1539276
,10086.556002,0.1722791
,10087.558517,0.1598972
,10088.561009,0.1277614
,10089.563481,0.0901456
,10090.565937,0.0572048
,10091.568377,0.033102
,10092.570804,0.0176553
,10093.573219,0.0087544
,10094.575624,0.0040639
,10095.578019,0.0017765
y32,10311.447733,0.0127763
,10312.450387,0.0502137
,10313.45298,0.1041864
,10314.45553,0.1509303
,10315.458046,0.1707587
,10316.460536,0.1602423
,10317.463004,0.1294798
,10318.465453,0.092402
,10319.467886,0.0593148
,10320.470306,0.0347241
,10321.472712,0.018739
,10322.475108,0.0094022
,10323.477494,0.004417
,10324.479871,0.0019542
y32+CMCT,10562.647496,0.0108004
,10563.650163,0.0442495
,10564.652773,0.0953174
,10565.65534,0.1429317
,10566.657875,0.1670061
,10567.660383,0.1615557
,10568.662868,0.1343622
,10569.665334,0.0985649
,10570.667785,0.0649655
,10571.67022,0.0390127
,10572.672643,0.0215774
,10573.675055,0.0110874
,10574.677456,0.0053305
,10575.679848,0.002412
y32-G,10160.398324,0.0137775
,10161.400993,0.053133
,10162.403599,0.1083725
,10163.406159,0.1545294
,10164.408684,0.1722555
,10165.411182,0.1593921
,10166.413657,0.1270791
,10167.416113,0.0895315
,10168.418552,0.0567655
,10169.420977,0.0328367
,10170.423389,0.0175161
,10171.425789,0.0086902
,10172.42818,0.0040379
,10173.430562,0.0017674
y32+CMCT-G,10411.598086,0.0116467
,10412.600769,0.0468585
,10413.603391,0.0992805
,10414.605969,0.1466026
,10415.608512,0.1688349
,10416.611028,0.1610976
,10417.61352,0.1322352
,10418.615993,0.0957903
,10419.61845,0.0623744
,10420.620891,0.037019
,10421.62332,0.0202425
,10422.625736,0.0102866
,10423.628143,0.0048923
,10424.630539,0.0021904
y32-A,10176.393238,0.013744
,10177.395908,0.0530092
,10178.398513,0.1081579
,10179.401073,0.1543044
,10180.403598,0.1721184
,10181.406096,0.1593876
,10182.40857,0.1271846
,10183.411026,0.0896894
,10184.413464,0.0569225
,10185.415889,0.0329623
,10186.418301,0.0176026
,10187.420701,0.0087431
,10188.423091,0.0040673
,10189.425473,0.0017825
y32+CMCT-A,10427.593001,0.0116184
,10428.595684,0.0467491
,10429.598306,0.0990812
,10430.600883,0.1463805
,10431.603426,0.1686844
,10432.605942,0.1610714
,10433.608434,0.1323218
,10434.610907,0.0959385
,10435.613362,0.0625307
,10436.615803,0.0371493
,10437.618232,0.0203354
,10438.620648,0.0103453
,10439.623054,0.0049259
,10440.62545,0.0022081
y33,10656.495168,0.0110513
,10657.497818,0.0448856
,10658.500409,0.0960712
,10659.502958,0.1433839
,10660.505475,0.166963
,10661.507965,0.1611328
,10662.510434,0.1338117
,10663.512884,0.0980887
,10664.515318,0.0646458
,10665.517739,0.0388391
,10666.520147,0.0215024
,10667.522544,0.0110647
,10668.524931,0.0053294
,10669.52731,0.0024168
y33+CMCT,10907.694931,0.0093422
,10908.697594,0.0395022
,10909.700201,0.0876839
,10910.702767,0.1353385
,10911.705301,0.1626251
,10912.707809,0.1616698
,10913.710295,0.1380946
,10914.712762,0.1039909
,10915.715213,0.0703299
,10916.717649,0.0433193
,10917.720073,0.0245667
,10918.722486,0.0129396
,10919.724889,0.0063751
,10920.727282,0.0029554
y33-G,10505.445758,0.0119174
,10506.448423,0.0475244
,10507.451026,0.1000431
,10508.453586,0.147031
,10509.456111,0.1687533
,10510.458609,0.1606455
,10511.461085,0.1316751
,10512.463541,0.0953201
,10513.465982,0.0620669
,10514.468408,0.0368567
,10515.470821,0.0201751
,10516.473223,0.0102679
,10517.475615,0.0048928
,10518.477998,0.0021957
y33+CMCT-G,10756.645521,0.0100743
,10757.648199,0.041855
,10758.650818,0.0914247
,10759.653394,0.1390161
,10760.655937,0.1647058
,10761.658453,0.1615604
,10762.660946,0.1362458
,10763.663419,0.1013446
,10764.665876,0.0677318
,10765.668318,0.0412426
,10766.670748,0.0231298
,10767.673165,0.0120513
,10768.675573,0.005875
,10769.677971,0.0026956
y33-A,10521.440673,0.0118884
,10522.443338,0.0474136
,10523.445941,0.0998428
,10524.4485,0.1468095
,10525.451025,0.1686047
,10526.453523,0.1606213
,10527.455998,0.1317627
,10528.458455,0.0954683
,10529.460895,0.0622226
,10530.46332,0.0369864
,10531.465733,0.0202675
,10532.468135,0.0103263
,10533.470527,0.0049262
,10534.472909,0.0022133
y33+CMCT-A,10772.640435,0.0100498
,10773.643114,0.0417572
,10774.645733,0.0912393
,10775.648309,0.1387992
,10776.650851,0.1645463
,10777.653367,0.161516
,10778.655859,0.1363144
,10779.658332,0.1014818
,10780.660789,0.0678854
,10781.663231,0.0413762
,10782.66566,0.0232283
,10783.668077,0.0121155
,10784.670484,0.0059128
,10785.672882,0.002716
y34,11001.542603,0.0095593
,11002.545248,0.0400809
,11003.547838,0.0884131
,11004.550386,0.1358281
,11005.552903,0.162655
,11006.555394,0.1613094
,11007.557864,0.1375705
,11008.560315,0.1035082
,11009.562751,0.0699877
,11010.565172,0.0431225
,11011.567582,0.024475
,11012.56998,0.0129074
,11013.572369,0.0063697
,11014.574749,0.0029588
y34+CMCT,11252.742365,0.0080809
,11253.745024,0.0352302
,11254.747629,0.0805135
,11255.750194,0.1278088
,11256.752728,0.157816
,11257.755236,0.1611086
,11258.757722,0.1412354
,11259.76019,0.1091006
,11260.762642,0.0756578
,11261.765079,0.0477658
,11262.767504,0.0277565
,11263.769918,0.0149759
,11264.772321,0.0075562
,11265.774716,0.0035865
,11266.777102,0.0016094
y34-G,10850.493193,0.0103084
,10851.495853,0.0424618
,10852.498455,0.0921652
,10853.501013,0.1394867
,10854.503538,0.1646999
,10855.506037,0.1611699
,10856.508513,0.1357094
,10857.510971,0.1008654
,10858.513412,0.0674006
,10859.515839,0.0410571
,10860.518254,0.0230461
,10861.520658,0.0120236
,10862.523051,0.0058716
,10863.525435,0.0026996
y34+CMCT-G,11101.692956,0.0087142
,11102.695629,0.0373485
,11103.698246,0.0840307
,11104.700821,0.1314617
,11105.703363,0.1601105
,11106.705878,0.161329
,11107.708371,0.1396717
,11108.710845,0.1066042
,11109.713303,0.0730744
,11110.715746,0.0456197
,11111.718176,0.026222
,11112.720595,0.0139987
,11113.723003,0.0069904
,11114.725402,0.0032846
,11115.727793,0.0014595
y34-A,10866.488108,0.0102834
,10867.490768,0.0423627
,10868.493369,0.0919788
,10869.495927,0.1392702
,10870.498452,0.1645422
,10871.500951,0.1611274
,10872.503427,0.1357791
,10873.505884,0.1010028
,10874.508325,0.0675537
,10875.510752,0.04119
,10876.513166,0.023144
,10877.515569,0.0120874
,10878.517963,0.0059092
,10879.520347,0.00272
y34+CMCT-A,11117.68787,0.008693
,11118.690544,0.0372611
,11119.69316,0.0838588
,11120.695735,0.1312511
,11121.698277,0.1599442
,11122.700792,0.1612679
,11123.703285,0.1397225
,11124.705759,0.1067294
,11125.708216,0.073224
,11126.710659,0.0457554
,11127.713089,0.0263256
,11128.715507,0.0140682
,11129.717915,0.0070326
,11130.720314,0.003308
,11131.722704,0.0014715
y35,11307.567905,0.0084313
,11308.57056,0.0362762
,11309.573158,0.0820434
,11310.575715,0.129147
,11311.57824,0.1583856
,11312.58074,0.1608011
,11313.583217,0.1403435
,11314.585676,0.1080334
,11315.588119,0.0747167
,11316.590548,0.0470784
,11317.592965,0.0273201
,11318.595371,0.0147289
,11319.597766,0.0074296
,11320.600153,0.0035271
,11321.602531,0.0015838
y35+CMCT,11558.767668,0.0071273
,11559.770335,0.0318549
,11560.772948,0.074578
,11561.775521,0.1212132
,11562.778063,0.1531803
,11563.780578,0.1599861
,11564.783072,0.1434475
,11565.785547,0.1133067
,11566.788006,0.0803283
,11567.79045,0.0518368
,11568.792882,0.0307837
,11569.795302,0.0169715
,11570.797712,0.0087488
,11571.800113,0.0042421
,11572.802505,0.0019445
y35-G,11156.518495,0.009092
,11157.521164,0.0384487
,11158.523774,0.0855977
,11159.526341,0.1327843
,11160.528875,0.1606201
,11161.531382,0.1609536
,11162.533866,0.1387351
,11163.536331,0.1055239
,11164.53878,0.0721433
,11165.541215,0.044952
,11166.543636,0.025805
,11167.546047,0.0137663
,11168.548447,0.006873
,11169.550838,0.0032303
,11170.55322,0.0014363
y35+CMCT-G,11407.718258,0.0076859
,11408.720939,0.0337845
,11409.723564,0.0778974
,11410.726147,0.1248175
,11411.728697,0.1556293
,11412.73122,0.1604796
,11413.733721,0.142141
,11414.736202,0.1109624
,11415.738667,0.0777788
,11416.741116,0.049643
,11417.743553,0.0291681
,11418.745979,0.0159147
,11419.748393,0.0081213
,11420.750799,0.0038991
,11421.753195,0.0017701
y35-A,11172.51341,0.0090699
,11173.516079,0.0383588
,11174.518689,0.0854231
,11175.521256,0.1325733
,11176.523789,0.1604562
,11177.526296,0.1608964
,11178.52878,0.138789
,11179.531245,0.1056507
,11180.533693,0.0722929
,11181.536127,0.0450868
,11182.538549,0.0259075
,11183.540959,0.0138349
,11184.543359,0.0069145
,11185.545749,0.0032533
,11186.548131,0.0014482
y35+CMCT-A,11423.713173,0.0076672
,11424.715854,0.0337054
,11425.718479,0.0777369
,11426.721061,0.1246134
,11427.723611,0.1554587
,11428.726134,0.1604052
,11429.728634,0.1421763
,11430.731115,0.1110763
,11431.73358,0.0779238
,11432.736029,0.0497797
,11433.738466,0.0292757
,11434.740891,0.015989
,11435.743305,0.0081675
,11436.74571,0.0039254
,11437.748106,0.0017839
y36,11612.609192,0.0074264
,11613.61185,0.0327929
,11614.614453,0.0760299
,11615.617015,0.122589
,11616.619545,0.1538971
,11617.62205,0.1598544
,11618.624532,0.142679
,11619.626996,0.1122789
,11620.629444,0.0793582
,11621.631878,0.0510869
,11622.6343,0.0302816
,11623.63671,0.0166717
,11624.63911,0.0085862
,11625.641501,0.0041611
,11626.643884,0.0019071
y36+CMCT,11863.808954,0.0062779
,11864.811625,0.0287685
,11865.814242,0.0689905
,11866.81682,0.1147762
,11867.819366,0.1483814
,11868.821886,0.1584639
,11869.824384,0.1452252
,11870.826864,0.1172088
,11871.829327,0.0848795
,11872.831776,0.055936
,11873.834212,0.0339153
,11874.836637,0.0190867
,11875.839051,0.0100419
,11876.841456,0.0049686
,11877.843852,0.0023237
y36-G,11461.559782,0.0080084
,11462.562455,0.0347722
,11463.565069,0.0793888
,11464.56764,0.1261867
,11465.570179,0.1562946
,11466.572691,0.1602822
,11467.57518,0.1413237
,11468.57765,0.1099151
,11469.580104,0.0768134
,11470.582543,0.0489103
,11471.58497,0.0286851
,11472.587385,0.0156304
,11473.58979,0.0079693
,11474.592185,0.0038243
,11475.594572,0.0017359
y36+CMCT-G,11712.759545,0.0067699
,11713.762229,0.0305238
,11714.764857,0.0721165
,11715.767445,0.1183169
,11716.769999,0.15096
,11717.772527,0.1592125
,11718.775032,0.1441736
,11719.777518,0.1150271
,11720.779987,0.0823782
,11721.782441,0.0537059
,11722.784882,0.0322243
,11723.787312,0.0179513
,11724.789731,0.0093512
,11725.79214,0.0045822
,11726.794541,0.0021228
y36-A,11477.554697,0.007989
,11478.557369,0.0346909
,11479.559983,0.0792257
,11480.562555,0.1259819
,11481.565093,0.1561259
,11482.567605,0.1602114
,11483.570094,0.1413622
,11484.572564,0.1100308
,11485.575017,0.0769587
,11486.577456,0.0490463
,11487.579882,0.0287917
,11488.582297,0.0157037
,11489.584701,0.0080147
,11490.587096,0.0038501
,11491.589483,0.0017495
y36+CMCT-A,11728.754459,0.0067534
,11729.757144,0.0304523
,11730.759772,0.0719669
,11731.762359,0.1181197
,11732.764913,0.1507864
,11733.767441,0.1591261
,11734.769946,0.1441938
,11735.772431,0.1151293
,11736.7749,0.0825177
,11737.777354,0.0538429
,11738.779795,0.0323355
,11739.782224,0.0180302
,11740.784643,0.0094014
,11741.787052,0.0046115
,11742.789452,0.0021385
y37,11918.634494,0.0065501
,11919.63716,0.0296418
,11920.639772,0.070375
,11921.642342,0.1161273
,11922.64488,0.1491277
