spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2911_72_6_3.csv
limit_error:	6
noise_limit:	1970000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
972.46308653	3	57541.73176051547	c09	0.0	1	
1608.71587	2	4481731.693057587	c10	2.64	1	
1609.21413	2	5458473.775109469	c10	0.73	1	
1609.72328	2	3932248.1318735676	c10	5.64	0	
1610.22629	2	2090198.4248576618	c10	6.75	0	
1610.71660853	2	902540.3415630149	c10	0.0	1	
1611.21779053	2	332651.8221906932	c10	0.0	1	
1611.71896253	2	107957.87689661974	c10	0.0	1	
1072.13803	3	7447961.459289324	c10	-0.58	1	
1072.47068	3	9071159.339264454	c10	-2.05	1	
1072.80502	3	6534802.737058997	c10	-1.88	1	
1073.1411831966666	3	3473594.221341327	c10	0.0	1	
1073.47531353	3	1499885.7896442092	c10	0.0	1	
1073.8094348633333	3	552817.107475785	c10	0.0	1	
1074.14354953	3	179409.69281991184	c10	0.0	1	
