spectrum:	/users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1710_134_6n.csv
limit_error:	6
noise_limit:	1800000.0
shape_limit:	0.75
stddev_limit:	0.7

Observed fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1064.62194953	2	735277.9565176807	c07-G	0.0	
1065.1231575299998	2	283207.8663480423	c07-G	0.0	
1065.6243370299999	2	90338.50179020723	c07-G	0.0	
1066.1255070299999	2	24823.769883448276	c07-G	0.0	
1291.6633	2	49403167.285584204	c08	-1.1	
1292.16523	2	48113876.411239356	c08	-0.64	
1292.66671	2	28873759.17522748	c08	-0.44	
1293.16953	2	12907952.636831287	c08	0.81	
1293.6696645299999	2	4727580.009832478	c08	0.0	
1294.17083503	2	1485109.785589985	c08	0.0	
1294.67199553	2	412465.5816784145	c08	0.0	
860.77366	3	7345146.560239982	c08	-0.46	
861.10728	3	7153457.829513475	c08	-1.16	
861.44261	3	4292882.512190772	c08	0.21	
861.7765625300001	3	1919123.9979026127	c08	0.0	
862.1106841966666	3	702885.461710326	c08	0.0	
862.4447978633334	3	220802.6252678755	c08	0.0	
862.7789048633334	3	61324.41126637298	c08	0.0	
1216.13785	2	7260452.2102641	c08-G	-1.78	
1216.64083	2	6535708.390260268	c08-G	-0.45	
1217.14261453	2	3729316.1086575035	c08-G	0.0	
1217.64383103	2	1591618.6259607694	c08-G	0.0	
1218.14502103	2	559574.5724488389	c08-G	0.0	
1218.6461995299999	2	169174.1708609377	c08-G	0.0	
1219.14736653	2	45324.107195005905	c08-G	0.0	
1456.18518	2	15182924.401482288	c09	-3.98	
1456.68836	2	16774600.737244908	c09	-2.71	
1457.18735	2	11117305.320138471	c09	-4.24	
1457.68955	2	5457266.2314901985	c09	-3.56	
1458.19727	2	2182823.6647759485	c09	0.92	
1458.6971035299998	2	746589.2637053248	c09	0.0	
1459.19826803	2	225188.13598101257	c09	0.0	
970.45863	3	14124928.777399639	c09	0.42	
970.79242	3	15605691.92189139	c09	-0.02	
971.1263	3	10342615.275633676	c09	-0.31	
971.46075	3	5076986.145803481	c09	0.01	
971.7948608633333	3	2030717.4022135441	c09	0.0	
972.1289768633333	3	694564.4921198058	c09	0.0	
972.46308653	3	209496.2932132267	c09	0.0	
1447.68689	2	6255163.368894616	c09+2DEPC+H2O-CO-G	-5.76	
1448.18921	2	6807382.631560629	c09+2DEPC+H2O-CO-G	-5.1	
1448.6978585299998	2	4505383.762744888	c09+2DEPC+H2O-CO-G	0.0	
1449.19576	2	2215584.996130441	c09+2DEPC+H2O-CO-G	-2.3	
1449.7002965299998	2	890396.3862620301	c09+2DEPC+H2O-CO-G	0.0	
1450.20148853	2	306543.39838999294	c09+2DEPC+H2O-CO-G	0.0	
1450.7026695299999	2	93189.3619701039	c09+2DEPC+H2O-CO-G	0.0	
1380.66516	2	5737175.653752035	c09-G	-0.81	
1381.16759	2	5915653.469757937	c09-G	-0.03	
1381.66909	2	3739308.8764939914	c09-G	0.16	
1382.1700870299999	2	1759074.0168249032	c09-G	0.0	
1382.6712810299998	2	677341.3608761395	c09-G	0.0	
1383.1724625299998	2	223609.7202870962	c09-G	0.0	
1383.67363303	2	65230.83914597208	c09-G	0.0	
1608.70807	2	20506490.195576042	c10	-2.21	
1609.21612	2	24975658.049424745	c10	1.97	
1609.71407	2	17992310.413250774	c10	-0.08	
1610.21804	2	9563872.197746912	c10	1.63	
1610.71935	2	4129680.7135203276	c10	1.7	
1611.21779053	2	1522087.990038487	c10	0.0	
1611.71896253	2	493974.11014391156	c10	0.0	
1072.13794	3	22758634.802422248	c10	-0.67	
1072.47195	3	27718633.22664848	c10	-0.86	
1072.8059	3	19968332.85665493	c10	-1.06	
1073.14043	3	10614233.472899148	c10	-0.7	
1073.47531353	3	4583226.788848131	c10	0.0	
1073.8094348633333	3	1689252.7376484943	c10	0.0	
1074.14354953	3	548225.2822105127	c10	0.0	
1761.232	2	5436101.471221962	c11	-0.15	
1761.73146	2	7235699.849134694	c11	-1.22	
1762.2347	2	5628321.323955151	c11	-0.09	
1762.73861	2	3218364.4126541996	c11	1.44	
1763.23728353	2	1490772.3307262436	c11	0.0	
1763.73847303	2	588358.4013513337	c11	0.0	
1764.23965153	2	204210.15164654865	c11	0.0	
1764.74082153	2	63666.36103627189	c11	0.0	
1173.81939	3	28049743.864545744	c11	0.26	
1174.15298	3	37335492.820250444	c11	-0.28	
1174.48868	3	29041579.219972737	c11	1.02	
1174.82181	3	16606440.831838824	c11	0.16	
1175.15501	3	7692237.214222453	c11	-0.64	
1175.48982	3	3035870.935416662	c11	-0.06	
1175.8240088633333	3	1053704.1073551092	c11	0.0	
1176.1581221966667	3	328512.10179005214	c11	0.0	
1685.7075590299999	2	2789428.198989509	c11-G	0.0	
1686.20497	2	3507203.1614900497	c11-G	-2.34	
1686.71701	2	2617107.7791683	c11-G	4.05	
1687.2114195299998	2	1442375.126374592	c11-G	0.0	
1687.71263003	2	646302.463173956	c11-G	0.0	
1688.2138260299998	2	247328.29161142153	c11-G	0.0	
1688.71501003	2	83382.49845887657	c11-G	0.0	
1689.2161855299998	2	25281.891829930668	c11-G	0.0	
1275.82575	3	14955754.676974729	c12	-1.39	
1276.15969	3	21547690.526474617	c12	-1.62	
1276.49486	3	17996040.460308805	c12	-0.84	
1276.82845	3	11018304.84323053	c12	-1.28	
1277.16221	3	5453971.102003931	c12	-1.58	
1277.4983608633333	3	2297271.736634975	c12	0.0	
1277.8324858633332	3	850112.7537151873	c12	0.0	
1278.1666045299999	3	282352.4915696743	c12	0.0	
1270.15474	3	2177348.2274206863	c12+2DEPC+H2O-CO-G	-7.04	
1270.49713	3	3101004.432689803	c12+2DEPC+H2O-CO-G	-0.64	
1270.8321351966665	3	2581827.906753537	c12+2DEPC+H2O-CO-G	0.0	
1271.1663051966666	3	1580356.4234501212	c12+2DEPC+H2O-CO-G	0.0	
1271.5004588633333	3	783746.7533341142	c12+2DEPC+H2O-CO-G	0.0	
1271.8346018633333	3	331225.47562989366	c12+2DEPC+H2O-CO-G	0.0	
1272.1687358633333	3	123121.09076624819	c12+2DEPC+H2O-CO-G	0.0	
1272.50286353	3	41111.94353745219	c12+2DEPC+H2O-CO-G	0.0	
974.61817	4	27197299.067069408	c12+DEPC	-6.09	
974.87478103	4	40107341.240444295	c12+DEPC	0.0	
975.11995	4	34177668.70490632	c12+DEPC	-5.61	
975.37603878	4	21327089.330502875	c12+DEPC	0.0	
975.62139	4	10750733.313684119	c12+DEPC	-5.39	
975.87725078	4	4608965.066785285	c12+DEPC	0.0	
976.12784703	4	1735187.8071453455	c12+DEPC	0.0	
976.37843853	4	586183.5685587124	c12+DEPC	0.0	
1296.50624	3	2715363.349660501	c12+DEPC+H2O-CO	-0.16	
1296.84052	3	3975336.256118255	c12+DEPC+H2O-CO	-0.13	
1297.1748628633331	3	3369894.476853464	c12+DEPC+H2O-CO	0.0	
1297.5090228633333	3	2093360.1023850497	c12+DEPC+H2O-CO	0.0	
1297.8431678633333	3	1051024.7949411238	c12+DEPC+H2O-CO	0.0	
1298.1773028633334	3	448961.4884152439	c12+DEPC+H2O-CO	0.0	
1298.5114298633332	3	168464.83200568284	c12+DEPC+H2O-CO	0.0	
1298.8455508633333	3	56738.87756170601	c12+DEPC+H2O-CO	0.0	
1377.83257	3	23029099.43476302	c13	-2.45	
1378.168	3	35706161.107791096	c13	-1.59	
1378.50311	3	31855015.824148003	c13	-0.92	
1378.8374	3	20777736.71053829	c13	-0.83	
1379.17267	3	10935993.262044398	c13	-0.01	
1379.51043	3	4891794.939877843	c13	2.61	
1379.84045	3	1920498.840522239	c13	-0.37	
1380.17508253	3	676376.7424383634	c13	0.0	
1401.84197	3	4220874.800877919	c13+DEPC	-0.73	
1402.17285	3	6687540.117881792	c13+DEPC	-3.13	
1402.50735	3	6079498.626749349	c13+DEPC	-2.91	
1402.84349	3	4036332.611012329	c13+DEPC	-1.5	
1403.17742	3	2160772.379170734	c13+DEPC	-1.66	
1403.5138921966668	3	982554.2378597646	c13+DEPC	0.0	
1403.8480258633333	3	391996.446997737	c13+DEPC	0.0	
1404.1821528633334	3	140241.06888294802	c13+DEPC	0.0	
1404.51627453	3	45715.1709620205	c13+DEPC	0.0	
1327.4861485299998	3	2091286.9706280772	c13-G	0.0	
1327.8214	3	3088312.359731941	c13-G	0.75	
1328.15721	3	2655803.356828345	c13-G	1.97	
1328.4887651966665	3	1676933.748655933	c13-G	0.0	
1328.82291853	3	857064.1698451875	c13-G	0.0	
1329.1570608633333	3	373052.43573307525	c13-G	0.0	
1329.4911948633332	3	142752.7308332199	c13-G	0.0	
1329.8253221966665	3	49059.61079594465	c13-G	0.0	
1479.51722	3	55539212.94160925	c14	0.57	
1479.85145	3	92394018.71512097	c14	0.56	
1480.1851	3	87686726.1608176	c14	0.19	
1480.51961	3	60639118.27331357	c14	0.43	
1480.85302	3	33759284.49046918	c14	-0.08	
1481.18849	3	15947445.149917752	c14	0.82	
1481.52285	3	6604101.699340521	c14	0.97	
1481.85638	3	2450713.0362169784	c14	0.57	
1482.1896585299999	3	828184.2745936736	c14	0.0	
1493.50433	3	3782756.2950690314	c14+2DEPC+H2O-CO-2Eth	-2.31	
1493.83479	3	6336156.956539005	c14+2DEPC+H2O-CO-2Eth	-4.84	
1494.18491	3	6059800.920589708	c14+2DEPC+H2O-CO-2Eth	5.82	
1494.50928	3	4224408.524203908	c14+2DEPC+H2O-CO-2Eth	-0.73	
1494.8445295299998	3	2371374.2838684195	c14+2DEPC+H2O-CO-2Eth	0.0	
1495.1786721966664	3	1129718.6383982943	c14+2DEPC+H2O-CO-2Eth	0.0	
1495.51280653	3	471870.04676043044	c14+2DEPC+H2O-CO-2Eth	0.0	
1495.8469345299998	3	176640.19451859046	c14+2DEPC+H2O-CO-2Eth	0.0	
1496.1810568633332	3	60218.808118766225	c14+2DEPC+H2O-CO-2Eth	0.0	
1508.8550621966667	3	2556713.2619709186	c14+2DEPC+H2O-CO-Eth	0.0	
1509.1793	3	4341004.57766869	c14+2DEPC+H2O-CO-Eth	-6.63	
1509.52458	3	4199292.538628307	c14+2DEPC+H2O-CO-Eth	0.71	
1509.8576738633333	3	2958420.20159791	c14+2DEPC+H2O-CO-Eth	0.0	
1510.1918298633334	3	1677275.7648088974	c14+2DEPC+H2O-CO-Eth	0.0	
1510.5259748633332	3	806688.2280177389	c14+2DEPC+H2O-CO-Eth	0.0	
1510.8601115299998	3	340050.84997535264	c14+2DEPC+H2O-CO-Eth	0.0	
1511.1942415299998	3	128447.34149377748	c14+2DEPC+H2O-CO-Eth	0.0	
1511.5283661966666	3	44164.44344024485	c14+2DEPC+H2O-CO-Eth	0.0	
1473.84721	3	5972099.465093579	c14+2DEPC+H2O-CO-G	-3.62	
1474.18597	3	9836250.610010568	c14+2DEPC+H2O-CO-G	-0.57	
1474.51789	3	9302244.920366246	c14+2DEPC+H2O-CO-G	-2.12	
1474.85346	3	6426680.953634558	c14+2DEPC+H2O-CO-G	-1.18	
1475.1893571966666	3	3580874.5269306125	c14+2DEPC+H2O-CO-G	0.0	
1475.5235085299998	3	1695118.3661407765	c14+2DEPC+H2O-CO-G	0.0	
1475.8576508633332	3	704135.4216755356	c14+2DEPC+H2O-CO-G	0.0	
1476.1917861966665	3	262321.24457575806	c14+2DEPC+H2O-CO-G	0.0	
1476.5259158633332	3	89045.1739174069	c14+2DEPC+H2O-CO-G	0.0	
1503.51961	3	3679093.9883659068	c14+DEPC	-2.54	
1503.86237	3	6245279.689845549	c14+DEPC	3.12	
1504.19083	3	6032809.365328255	c14+DEPC	-0.69	
1504.53242	3	4242030.06962159	c14+DEPC	4.24	
1504.86019253	3	2399591.322463661	c14+DEPC	0.0	
1505.1943378633332	3	1151187.2542329777	c14+DEPC	0.0	
1505.528474863333	3	483952.01482901204	c14+DEPC	0.0	
1505.8626051966664	3	182278.4629480551	c14+DEPC	0.0	
1506.1967298633333	3	62491.271916851365	c14+DEPC	0.0	
1500.19157	3	1898044.1734224898	c14+DEPC+H2O-CO	-2.49	
1500.5295531966665	3	3201692.108979231	c14+DEPC+H2O-CO	0.0	
1500.87108	3	3078186.368647625	c14+DEPC+H2O-CO	4.89	
1501.1916	3	2155639.894630073	c14+DEPC+H2O-CO	-4.21	
1501.5320708633333	3	1214967.2362976724	c14+DEPC+H2O-CO	0.0	
1501.8662148633334	3	580938.5780411011	c14+DEPC+H2O-CO	0.0	
1502.2003508633331	3	243483.81746322117	c14+DEPC+H2O-CO	0.0	
1502.5344801966664	3	91444.03543239554	c14+DEPC+H2O-CO	0.0	
1502.8686038633332	3	31261.100485028244	c14+DEPC+H2O-CO	0.0	
1429.1665775299998	3	2609568.9446958103	c14-G	0.0	
1429.49808	3	4148846.52102771	c14-G	-1.93	
1429.82727	3	3802598.42595711	c14-G	-5.43	
1430.1692031966666	3	2549934.310436554	c14-G	0.0	
1430.5033601966666	3	1380506.9394524458	c14-G	0.0	
1430.8375061966667	3	635442.6244287277	c14-G	0.0	
1431.1716438633334	3	256803.12793214127	c14-G	0.0	
1431.5057741966666	3	93123.33903014915	c14-G	0.0	
1431.83989953	3	30777.263549464293	c14-G	0.0	
1594.53169	3	39844366.053033136	c15	-0.32	
1594.86464	3	71516452.9894592	c15	-1.12	
1595.19927	3	72502314.29421367	c15	-0.85	
1595.5335	3	53332821.749923095	c15	-0.81	
1595.86694	3	31491133.969940573	c15	-1.25	
1596.20037	3	15745714.701677622	c15	-1.7	
1596.53057	3	6890688.963767734	c15	-4.16	
1596.8713465299998	3	2699079.6764269425	c15	0.0	
1597.2054695299998	3	961635.7647514994	c15	0.0	
1588.8683588633335	3	2622776.112017697	c15+2DEPC+H2O-CO-G	0.0	
1589.19351	3	4664198.484535358	c15+2DEPC+H2O-CO-G	-5.73	
1589.53383	3	4711179.014040275	c15+2DEPC+H2O-CO-G	-1.88	
1589.87099853	3	3461181.287798664	c15+2DEPC+H2O-CO-G	0.0	
1590.20474	3	2044547.992342159	c15+2DEPC+H2O-CO-G	-0.27	
1590.5393135299998	3	1023929.1889352837	c15+2DEPC+H2O-CO-G	0.0	
1590.8734565299999	3	449250.1104890396	c15+2DEPC+H2O-CO-G	0.0	
1591.20759253	3	176547.4793726313	c15+2DEPC+H2O-CO-G	0.0	
1591.5417225299998	3	63147.52859714415	c15+2DEPC+H2O-CO-G	0.0	
1618.5392355299998	3	2461267.1484129215	c15+DEPC	0.0	
1618.87347753	3	4501209.184166527	c15+DEPC	0.0	
1619.21336	3	4639530.641691075	c15+DEPC	3.51	
1619.54142	3	3466622.3000290976	c15+DEPC	-0.26	
1619.8759991966667	3	2077816.4902029487	c15+DEPC	0.0	
1620.2101451966664	3	1054108.8218258764	c15+DEPC	0.0	
1620.5442831966666	3	467901.0443831885	c15+DEPC	0.0	
1620.8784141966667	3	185837.47479147578	c15+DEPC	0.0	
1621.2125398633332	3	67132.7216431828	c15+DEPC	0.0	
1544.19025	3	4953801.2537318375	c15-G	5.09	
1544.51576	3	8526347.848751703	c15-G	-0.57	
1544.8495	3	8363533.131979905	c15-G	-0.86	
1545.18500853	3	5975402.290493656	c15-G	0.0	
1545.51525	3	3435935.5103845834	c15-G	-2.53	
1545.8533128633333	3	1676105.9796875764	c15-G	0.0	
1546.1874508633332	3	716691.308701965	c15-G	0.0	
1546.52158253	3	274605.07251343766	c15-G	0.0	
1546.8557081966665	3	95781.3773142876	c15-G	0.0	
1709.54513	3	27318310.97196648	c16	-1.68	
1709.87894	3	52620821.337646075	c16	-1.93	
1710.21056	3	56759111.37671368	c16	-3.43	
1710.54786	3	44249869.887524426	c16	-1.6	
1710.87953	3	27617091.204019804	c16	-3.05	
1711.21547	3	14567614.590332538	c16	-2.0	
1711.5523	3	6715822.772205739	c16	-0.43	
1711.88627	3	2768148.8542223945	c16	-0.52	
1712.2212811966665	3	1036680.0590172185	c16	0.0	
1281.90918378	4	2553103.623972081	c16	0.0	
1282.15985878	4	4917815.372677882	c16	0.0	
1282.40998	4	5304570.0042739995	c16	-0.41	
1282.66131	4	4135486.3880883385	c16	0.14	
1282.91369	4	2581026.905686289	c16	1.52	
1283.1623502799998	4	1361454.21440487	c16	0.0	
1283.4129520299998	4	627644.6400829023	c16	0.0	
1283.66354878	4	258704.5325994626	c16	0.0	
1283.91414178	4	96885.62438184765	c16	0.0	
1733.5550471966667	3	1159618.7547466024	c16+DEPC	0.0	
1733.88753	3	2273006.4155941703	c16+DEPC	-1.01	
1734.2234775299999	3	2490317.9529472752	c16+DEPC	0.0	
1734.56115	3	1970277.5072168563	c16+DEPC	2.02	
1734.89180653	3	1247172.0762258398	c16+DEPC	0.0	
1735.22595353	3	666934.7861103398	c16+DEPC	0.0	
1735.5600918633334	3	311607.194463949	c16+DEPC	0.0	
1735.8942238633333	3	130128.83270004232	c16+DEPC	0.0	
1736.2283501966665	3	49367.4000770807	c16+DEPC	0.0	
1659.198200863333	3	6803105.396567457	c16-G	0.0	
1659.53348	3	12602669.58828709	c16-G	0.62	
1659.86653	3	13175412.507506762	c16-G	-0.07	
1660.19913	3	9990959.713514728	c16-G	-1.01	
1660.53587	3	6079911.332454852	c16-G	0.54	
1660.86916	3	3132537.6582682226	c16-G	0.02	
1661.2032588633333	3	1412524.3178186994	c16-G	0.0	
1661.5373911966667	3	570039.005900724	c16-G	0.0	
1661.8715178633333	3	209228.81262023537	c16-G	0.0	
1824.5722	3	10937081.83054735	c17	4.6	
1824.90174	3	22503319.729377553	c17	2.02	
1825.23861	3	25734832.990102	c17	3.49	
1825.57173	3	21194564.987695593	c17	2.92	
1825.90573	3	13939348.950142892	c17	2.83	
1826.23592	3	7734388.270511371	c17	0.67	
1826.57262	3	3745585.62012797	c17	2.07	
1826.90296853	3	1619929.4715675858	c17	0.0	
1827.2370931966666	3	636114.416474653	c17	0.0	
1827.5712135299998	3	229560.45903787954	c17	0.0	
1368.17104253	4	3657688.15512959	c17	0.0	
1368.42105	4	7525784.967188003	c17	-0.49	
1368.67322	4	8606499.911084924	c17	0.63	
1368.92469	4	7088098.133461513	c17	1.25	
1369.17677	4	4661736.314594635	c17	2.32	
1369.42420728	4	2586611.3834138606	c17	0.0	
1369.67480953	4	1252636.157343276	c17	0.0	
1369.92540728	4	541752.9951864287	c17	0.0	
1370.1760007799999	4	212735.73723733108	c17	0.0	
1370.4265910299998	4	76771.9017666838	c17	0.0	
1774.21751	3	3942676.7860851204	c17-G	1.97	
1774.55365	3	7821490.619913295	c17-G	3.04	
1774.8834	3	8682948.43953269	c17-G	0.54	
1775.2253	3	6964742.991938858	c17-G	4.89	
1775.56041	3	4471384.928558629	c17-G	5.42	
1775.8849278633331	3	2425857.393883638	c17-G	0.0	
1776.2190675299998	3	1150156.3352118982	c17-G	0.0	
1776.55320053	3	487468.6030097303	c17-G	0.0	
1776.8873281966667	3	187755.4854167104	c17-G	0.0	
1777.2214508633333	3	66522.39892417606	c17-G	0.0	
1926.5722495300001	3	5958429.848695286	c18	0.0	
1926.91158	3	12913321.118828328	c18	2.64	
1927.24373	3	15495623.825570857	c18	1.58	
1927.57483	3	13364882.659764199	c18	-0.01	
1927.91259	3	9193043.16036928	c18	1.86	
1928.25	3	5329698.187383926	c18	3.55	
1928.5773021966666	3	2694841.617092892	c18	0.0	
1928.9114361966665	3	1216170.044868941	c18	0.0	
1929.2455651966666	3	498090.1207654366	c18	0.0	
1929.5796891966665	3	187453.27125580946	c18	0.0	
1444.67567	4	10285517.309700493	c18	-1.18	
1444.92773	4	22291138.985636167	c18	-0.22	
1445.1794	4	26748742.727484807	c18	0.49	
1445.42878	4	23070630.254918784	c18	-0.37	
1445.68629	4	15869147.90571994	c18	4.39	
1445.93783	4	9200192.727589186	c18	5.03	
1446.18811	4	4651869.838759546	c18	4.81	
1446.4317580299999	4	2099368.183511935	c18	0.0	
1446.68235478	4	859809.4949536937	c18	0.0	
1446.93294778	4	323584.21853096	c18	0.0	
1462.6826505299998	4	1808835.0494033152	c18+DEPC	0.0	
1462.93332928	4	3981525.060609276	c18+DEPC	0.0	
1463.18397753	4	4845200.9274074705	c18+DEPC	0.0	
1463.44324	4	4234730.390735654	c18+DEPC	5.9	
1463.69138	4	2950150.265180364	c18+DEPC	4.2	
1463.9358462799999	4	1731573.2295971634	c18+DEPC	0.0	
1464.18645378	4	886134.2255223086	c18+DEPC	0.0	
1464.43705628	4	404651.49915411795	c18+DEPC	0.0	
1464.68765478	4	167656.71367070882	c18+DEPC	0.0	
1464.93824953	4	63807.91205168737	c18+DEPC	0.0	
974.7860081966667	6	7672888.438395957	c18+DEPC	0.0	
974.9531273633334	6	16889211.43738906	c18+DEPC	0.0	
975.11995	6	20552833.819686167	c18+DEPC	-0.28	
975.2873146966667	6	17963281.873335004	c18+DEPC	0.0	
975.45439603	6	12514227.80020778	c18+DEPC	0.0	
975.62139	6	7345151.907574305	c18+DEPC	-0.08	
975.7885436966667	6	3758888.382951198	c18+DEPC	0.0	
975.9556120300001	6	1716489.1903567582	c18+DEPC	0.0	
976.1226776966668	6	711182.1834543702	c18+DEPC	0.0	
976.2897408633333	6	270666.46614409686	c18+DEPC	0.0	
1460.18586	4	198305909.52813947	c18+DEPC+H2O-CO	-0.48	
1460.43724103	4	434387120.8132184	c18+DEPC+H2O-CO	0.0	
1460.69283	4	526556347.66100967	c18+DEPC+H2O-CO	3.38	
1460.93852053	4	458643506.0877308	c18+DEPC+H2O-CO	0.0	
1461.19431	4	318538496.52262855	c18+DEPC+H2O-CO	3.54	
1461.43975503	4	186440337.93968314	c18+DEPC+H2O-CO	0.0	
1461.69789	4	95161778.81624395	c18+DEPC+H2O-CO	5.15	
1461.94096378	4	43347355.67463381	c18+DEPC+H2O-CO	0.0	
1462.18411	4	17916388.028417997	c18+DEPC+H2O-CO	-5.1	
1462.20138	4	17916388.028417997	c18+DEPC+H2O-CO	6.71	
1462.43906	4	6804792.999419589	c18+DEPC+H2O-CO	-2.12	
1876.21042	3	2516349.879781715	c18-G	-6.41	
1876.56539	3	5268011.08917751	c18-G	4.64	
1876.89524	3	6144522.850773977	c18-G	2.32	
1877.21818	3	5167358.142727544	c18-G	-3.67	
1877.56277	3	3473116.569506171	c18-G	1.88	
1877.89338653	3	1970611.1248048837	c18-G	0.0	
1878.22753053	3	976351.9335374605	c18-G	0.0	
1878.5616675299998	3	432186.2905134804	c18-G	0.0	
1878.8957991966668	3	173750.21519247966	c18-G	0.0	
1879.22992553	3	64235.404741447885	c18-G	0.0	
1406.91501578	4	1652970.6059557742	c18-G	0.0	
1407.16041	4	3460515.3886687905	c18-G	-3.76	
1407.41677	4	4036289.1271837056	c18-G	0.3	
1407.66698378	4	3394397.25334054	c18-G	0.0	
1407.91760628	4	2281463.180688396	c18-G	0.0	
1408.16822078	4	1294479.0751254684	c18-G	0.0	
1408.41882878	4	641357.9686086843	c18-G	0.0	
1408.6694315299999	4	283899.80274834315	c18-G	0.0	
1408.92003028	4	114135.16093261768	c18-G	0.0	
1409.1706250299999	4	42195.73627356471	c18-G	0.0	
1530.94359	4	14255642.945423272	c19	2.85	
1531.19019	4	32767346.761949345	c19	0.19	
1531.44154	4	41449198.37921925	c19	0.65	
1531.69309	4	37565928.45779945	c19	1.25	
1531.94235	4	27092710.037810788	c19	0.36	
1532.19382	4	16442095.56686032	c19	0.92	
1532.44483	4	8691850.977136223	c19	1.18	
1532.70217	4	4096774.7718988857	c19	5.58	
1532.94421303	4	1750813.8432608913	c19	0.0	
1533.1948065299998	4	687178.2308134498	c19	0.0	
1552.94323778	4	1797569.1314482568	c19+2DEPC+H2O-CO-Eth	0.0	
1553.20014	4	4193475.537195009	c19+2DEPC+H2O-CO-Eth	4.01	
1553.44885	4	5380095.876500876	c19+2DEPC+H2O-CO-Eth	2.76	
1553.70245	4	4943676.100380126	c19+2DEPC+H2O-CO-Eth	4.67	
1553.95278	4	3613972.889005707	c19+2DEPC+H2O-CO-Eth	4.48	
1554.19643028	4	2222743.556461477	c19+2DEPC+H2O-CO-Eth	0.0	
1554.44703828	4	1190631.3270549853	c19+2DEPC+H2O-CO-Eth	0.0	
1554.69764128	4	568587.899708367	c19+2DEPC+H2O-CO-Eth	0.0	
1554.9482400299999	4	246177.41172922758	c19+2DEPC+H2O-CO-Eth	0.0	
1555.1988350299998	4	97868.1010784902	c19+2DEPC+H2O-CO-Eth	0.0	
1526.69135153	4	1454814.5366749985	c19+2DEPC+H2O-CO-G	0.0	
1526.93976	4	3319887.000860704	c19+2DEPC+H2O-CO-G	-1.49	
1527.19108	4	4183840.8744284636	c19+2DEPC+H2O-CO-G	-1.05	
1527.44332853	4	3784658.463400641	c19+2DEPC+H2O-CO-G	0.0	
1527.69395478	4	2727846.221086681	c19+2DEPC+H2O-CO-G	0.0	
1527.94457303	4	1656053.4169645635	c19+2DEPC+H2O-CO-G	0.0	
1528.19518453	4	876390.91926367	c19+2DEPC+H2O-CO-G	0.0	
1528.44579078	4	413788.92634888383	c19+2DEPC+H2O-CO-G	0.0	
1528.69639278	4	177223.2255856282	c19+2DEPC+H2O-CO-G	0.0	
1528.94699103	4	69740.96751886951	c19+2DEPC+H2O-CO-G	0.0	
1493.1683	4	4652477.32812896	c19-G	-5.74	
1493.42913	4	10350993.304609647	c19-G	1.05	
1493.67544	4	12743632.843688834	c19-G	-1.85	
1493.92909	4	11273662.002117489	c19-G	0.17	
1494.18491	4	7952245.232486947	c19-G	3.65	
1494.43007653	4	4727219.993451251	c19-G	0.0	
1494.6806847799999	4	2450586.5406112047	c19-G	0.0	
1494.93128828	4	1133777.357828057	c19-G	0.0	
1495.18188728	4	475961.20310581225	c19-G	0.0	
1495.4324827799999	4	183592.2408306418	c19-G	0.0	
1613.1983	4	3112012.982593756	c20	-2.51	
1613.45775	4	7560572.274209222	c20	2.93	
1613.70639	4	10047989.690135695	c20	1.68	
1613.94491	4	9536203.41695103	c20	-5.82	
1614.21007	4	7185520.300464405	c20	3.19	
1614.45961	4	4548315.191356816	c20	2.52	
1614.7061437799998	4	2504433.447053489	c20	0.0	
1614.95674578	4	1228231.1125271537	c20	0.0	
1615.20734378	4	545678.4776486121	c20	0.0	
1615.45793803	4	222467.12476199717	c20	0.0	
1615.7085295299999	4	84054.53184113177	c20	0.0	
1646.72271	4	4300672.870078919	c20+2DEPC+H2O-CO	3.57	
1646.97593	4	10694320.938934915	c20+2DEPC+H2O-CO	5.11	
1647.22569	4	14524339.45080028	c20+2DEPC+H2O-CO	4.57	
1647.47429	4	14074388.08118559	c20+2DEPC+H2O-CO	3.34	
1647.72187	4	10821316.687663265	c20+2DEPC+H2O-CO	1.49	
1647.97267	4	6986210.094906779	c20+2DEPC+H2O-CO	1.6	
1648.22007	4	3922016.5150047992	c20+2DEPC+H2O-CO	-0.35	
1648.47124753	4	1960561.3314781794	c20+2DEPC+H2O-CO	0.0	
1648.72184828	4	887595.0841008564	c20+2DEPC+H2O-CO	0.0	
1648.9724452799999	4	368610.83320665365	c20+2DEPC+H2O-CO	0.0	
1649.2230390299999	4	141847.44430242985	c20+2DEPC+H2O-CO	0.0	
1623.69590153	4	1307880.8599123813	c20+2DEPC+H2O-CO-2Eth	0.0	
1623.94206	4	3192427.9584883773	c20+2DEPC+H2O-CO-2Eth	-2.78	
1624.19776	4	4264556.373844446	c20+2DEPC+H2O-CO-2Eth	0.33	
1624.44785028	4	4069157.2342813974	c20+2DEPC+H2O-CO-2Eth	0.0	
1624.6984710299998	4	3083167.6045840294	c20+2DEPC+H2O-CO-2Eth	0.0	
1624.95439	4	1962706.7544012154	c20+2DEPC+H2O-CO-2Eth	3.27	
1625.1996915299999	4	1086992.280656842	c20+2DEPC+H2O-CO-2Eth	0.0	
1625.4502937799998	4	536233.3413528088	c20+2DEPC+H2O-CO-2Eth	0.0	
