spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0707_10sb.csv
limit_error:	6.5	2020-07-21
noise_limit:	4580000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1776.681274	7	44490688.0	w38+CMCT-G	1.71	0.28	C372H472N148O266P38	1.6
547.119362	1	68197581.0	y02	-0.31	0.04	C18H25N6O12P1	0.2
892.167744	1	372296228.0	y03	0.87	0.04	C28H37N11O19P2	1.2
1237.215744	1	126545578.0	y04	1.09	0.11	C38H49N16O26P3	0.8
618.103548	2	123929025.0	y04	-0.02	0.11	C38H49N16O26P3	0.8
782.629967	2	396227704.0	y05	0.19	0.05	C48H61N21O32P4	1.4
935.151128	2	412391265.0	y06	0.71	0.05	C57H73N24O39P5	1.5
859.62204	2	10005487.0	y06-G	-4.33	0.43	C52H68N19O38P5	1.6
1099.674952	2	340657662.0	y07	-1.61	0.02	C67H85N29O45P6	0.9
732.781537	3	43255002.0	y07	-0.71	0.08	C67H85N29O45P6	0.2
1252.691899	2	172403474.0	y08	2.01	0.1	C76H96N31O53P7	1.0
834.790717	3	154573970.0	y08	0.27	0.06	C76H96N31O53P7	0.6
1378.28413	2	58186630.0	y08+CMCT	-3.72	0.12	C90H121N34O54P7	0.4
1425.215242	2	129849785.0	y09	1.51	0.07	C86H108N36O60P8	0.6
949.806644	3	1055157008.0	y09	0.36	0.01	C86H108N36O60P8	2.5
1550.815101	2	153876363.0	y09+CMCT	1.37	0.03	C100H133N39O61P8	0.5
1033.53781	3	140362832.0	y09+CMCT	-1.69	0.07	C100H133N39O61P8	0.6
904.789018	3	30989650.0	y09-A	0.97	0.18	C81H103N31O60P8	0.4
899.457521	3	31778320.0	y09-G	1.13	0.27	C81H103N31O59P8	1.0
1597.73219	2	75568092.0	y10	-2.89	0.05	C96H120N41O67P9	0.3
1064.819865	3	381867606.0	y10	-2.11	0.03	C96H120N41O67P9	1.1
1723.337632	2	99049412.0	y10+CMCT	0.55	0.09	C110H145N44O68P9	0.5
1148.552607	3	145726564.0	y10+CMCT	-2.41	0.08	C110H145N44O68P9	0.7
1522.217172	2	21638949.0	y10-G	3.33	0.21	C91H115N36O66P9	0.4
1014.471255	3	23035443.0	y10-G	-1.04	0.32	C91H115N36O66P9	1.2
1166.503102	3	210650550.0	y11	0.48	0.04	C105H132N44O74P10	0.7
1875.859846	2	44515083.0	y11+CMCT	1.34	0.26	C119H157N47O75P10	1.3
1250.237249	3	116118523.0	y11+CMCT	1.16	0.13	C119H157N47O75P10	0.9
