spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0705_8-.csv
limit_error:	6.5	2020-05-19
noise_limit:	2690000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
627.08645	1	11630170.0	w02	0.94	0.19	C18H26N6O15P2	0.3
972.13206	1	20787487.0	w03	-1.27	0.27	C28H38N11O22P3	1.1
1317.18045	1	9045053.0	w04	-0.21	0.34	C38H50N16O29P4	1.0
822.612849	2	11813751.0	w05	-0.17	0.18	C48H62N21O35P5	0.3
975.13556	2	19601914.0	w06	1.98	0.41	C57H74N24O42P6	4.4
1292.671784	2	24073610.0	w08	-0.59	0.1	C76H97N31O56P8	0.2
1217.148374	2	12442091.0	w08-G	0.44	0.23	C71H92N26O55P8	0.5
1193.156376	3	11314024.0	w11	-1.35	0.37	C105H133N44O77P11	1.7
1519.862346	3	15995396.0	w14	-2.67	0.49	C134H168N56O98P14	8.0
1603.601435	3	178942760.0	w14+CMCT	1.11	0.54	C148H193N59O99P14	147.3
1621.542321	3	28140097.0	w15	-2.78	0.27	C143H180N59O105P15	1.6
1302.173209	4	10992927.0	w16	2.34	0.44	C153H192N64O112P16	3.3
1769.94004	3	15904140.0	w16+CMCT-G	-3.42	0.35	C162H212N62O112P16	2.0
1838.238654	3	25314010.0	w17	-2.41	0.2	C162H204N67O119P17	0.7
1237.3562	5	13241879.0	w19	-5.44	0.25	C182H228N77O132P19	0.6
2248.674042	3	15681942.0	w20+CMCT	-4.76	0.44	C205H264N82O141P20	4.7
1348.808941	5	14636370.0	w20+CMCT	0.74	0.35	C205H264N82O141P20	1.8
1648.499931	4	15748915.0	w20+CMCT-G	0.33	0.47	C200H259N77O140P20	6.4
1268.350827	5	8126188.0	w20-G	-5.74	0.32	C186H234N74O139P20	0.7
1850.776279	4	26149034.0	w22+CMCT	-6.33	0.24	C225H288N92O153P22	1.1
1927.058233	4	9517894.0	w23+CMCT	5.14	0.58	C234H300N95O160P23	11.7
1671.651818	5	15357505.0	w25+CMCT	0.04	0.57	C253H323N102O175P25	17.1
1237.331698	7	5862901.0	w26+CMCT	4.2	0.53	C262H335N105O182P26	4.4
2128.305059	4	13593259.0	w26+CMCT-G	-4.43	0.44	C257H330N100O181P26	4.1
1514.198842	6	29828720.0	w28	0.01	0.37	C268H334N112O194P28	4.5
1596.37316	7	36812499.0	w34+CMCT-G	0.34	0.29	C335H426N136O236P34	2.5
