m/z	z	I	Res.	
877.45062		4102766	110129	
877.54067		4156843	80758	
878.34236		4189005	79746	
879.94349		3875604	81778	
880.20889		4227786	95007	
880.29127		4179843	126625	
880.88902		4380189	104291	
881.47494		4321072	105083	
881.91880		4417122	92199	
882.73623		4308310	54848	
882.78030		3881780	28513	
883.05548		4263154	93650	
883.82903		4312201	84785	
884.46422		4101826	88612	
884.81990		3824824	103748	
885.48777		4232201	91968	
886.07736		4453412	76042	
886.59876		3912079	100364	
888.14173		3979400	78931	
888.82771		3996842	101897	
889.75448		3801495	60331	
890.30598		3914684	88989	
890.41281		4153736	87460	
890.70394		4906069	104518	
891.05040		4116171	111396	
891.11184		4390262	69686	
891.83018		4184756	62825	
891.91384		5286191	81033	
892.79870		3898148	96316	
893.13744		4760599	87748	
893.15047		63061024	95526	
893.64929		4428292	110826	
893.67973		3909849	84470	
893.87678		3824166	99586	
894.13939		5293026	122421	
894.15465		20999916	130888	
894.18893		4033413	106336	
894.33249		3781869	66696	
894.41130		4448933	115903	
895.11776		4876576	94724	
895.15608		6883771	94678	
896.19932		3819306	102447	
896.32301		3803907	72015	
896.63769		3856678	91306	
898.29202		4459156	108003	
898.48575		4425760	105087	
898.87334		3885178	66770	
899.09185		4851546	104069	
899.30347		3910132	102869	
899.37466		4459815	102123	
899.41115		4009986	84923	
900.01650		4441980	72737	
900.20214		3899587	80736	
902.11548		3832959	73627	
902.39043		4424010	96130	
902.85494		4512928	119136	
903.47059		4261608	75450	
904.03056		3791943	94654	
905.01905		4212453	106726	
905.38096		4143859	53718	
906.47362		4594980	96284	
906.77661		3842054	86239	
907.27945		3784448	116178	
907.39561		4467991	66119	
907.53091		4219965	86132	
907.63797		4004749	97464	
908.21371		4062910	109368	
908.90375		3808263	84578	
909.01493		4567260	55279	
909.12218		4706029	111575	
909.34005		3962770	51866	
909.94359		3993947	104187	
910.35785		5159958	80145	
910.52826		3845016	127991	
910.84465		4336137	86347	
910.92322		3877957	108538	
911.72923		3887660	25534	
912.00554		3791359	77214	
912.35489		4269835	112441	
913.52298		3813645	95593	
913.76481		4297799	95150	
914.98703		3806456	47541	
915.41601		4690244	83274	
915.62491		4372327	134034	
915.63963		49128820	92770	
915.96103		3827565	29442	
916.12181		3814377	161062	
916.14104		31172344	93718	
916.25172		4872015	89264	
916.37242		3865069	68475	
916.47669		4221823	105571	
916.50162		4519250	86052	
916.61641		4892139	92688	
916.64115		13253247	95318	
916.69331		5055399	87184	
916.78861		4100082	109040	
916.99112		4635536	65264	
917.50489		4740130	71974	
917.64571		4302865	95076	
918.91876		3827705	109736	
919.09608		4026245	69093	
919.62907		3804458	123287	
920.33903		4021980	85531	
920.49013		3911636	68164	
920.57737		4873753	68384	
920.63922		3830603	94088	
921.65743		3884149	107773	
923.16609		4154220	58812	
923.61637		3820182	83034	
923.76513		3868814	92775	
924.92770		3820729	85693	
925.21196		4112671	107308	
925.90405		4981585	103452	
927.19988		3803634	113338	
927.53085		3987585	101689	
928.04846		4085162	76364	
928.26892		4339295	78025	
928.46066		3928572	59387	
928.68901		3927289	74940	
928.82903		4128428	83435	
929.94664		4802504	90077	
931.05095		4063453	112988	
932.34239		3850468	55614	
932.51906		4100008	125967	
932.72391		4074452	48980	
932.99598		4183224	83169	
933.03670		3856603	71287	
933.65129		3817056	107793	
935.48338		4086447	63713	
936.52311		4220390	102617	
936.86736		4277004	78146	
937.04929		4262312	37177	
937.13407		4271601	79243	
937.50130		3904364	66825	
938.03607		4222328	84074	
939.45706		4083268	39043	
939.99683		4207384	41111	
940.31921		4426802	97298	
940.33637		3881792	92529	
940.71159		4449415	105946	
941.16405		4184722	105695	
942.13033		30086880	87204	
942.45107		4015355	155310	
942.46466		29902856	92647	
942.79838		15826733	93829	
942.88515		3807610	87594	
943.13286		7585876	119052	
943.42757		3935704	97637	
943.53097		3843508	96487	
944.95906		4335656	88043	
945.32640		3850160	86134	
945.52744		4101540	69611	
946.95075		4214176	65119	
946.99582		3945417	129703	
947.32728		4905843	75670	
947.40553		3929210	71483	
947.64771		3986069	76821	
947.68808		3846457	83988	
947.97116		4142649	107721	
948.60398		4245174	56253	
948.84685		3829139	76703	
948.90152		4262708	58440	
949.56829		4456548	74466	
950.81073		4120405	101073	
951.57000		3869071	98159	
951.65064		4306649	89144	
951.67684		3942386	118151	
951.96328		3917690	110512	
952.22808		4383855	95545	
953.74506		3849454	99690	
954.51419		4251901	42757	
954.64011		4492595	74476	
954.90086		4246567	98233	
955.10667		5926120	118603	
955.77382		3971419	96006	
956.12115		4770723	113231	
956.61152		3848434	103128	
957.45488		4387474	86574	
958.06758		4344920	100855	
958.40950		4065310	116076	
958.62253		5205611	77788	
959.02429		4175467	104744	
959.95025		3918052	86450	
960.98991		3867855	107307	
961.14498		4237030	101717	
961.20796		3964963	95612	
961.57027		4215682	79073	
962.17216		3917132	84969	
962.33893		4633070	104620	
962.92708		4276140	111397	
963.15741		3878414	56514	
963.17627		4546592	111712	
963.70818		4620202	85878	
964.09759		4341416	52327	
964.34278		3883418	89553	
964.50001		4328501	65673	
964.54177		4004702	76203	
964.58236		4350598	73323	
964.88052		4342573	82234	
966.28171		4250587	79273	
966.31853		3987391	107620	
967.54887		4526220	50279	
967.74630		4422226	81917	
968.40385		3898215	101815	
968.44210		6597518	110960	
968.69364		4055435	88225	
968.72922		4091887	40584	
968.74669		3887168	99245	
968.77913		6346977	92085	
968.87415		4017089	79242	
969.10757		6519085	94403	
970.01197		5265217	55919	
970.04384		4557538	106510	
970.10984		4197541	97370	
970.50982		4693564	83235	
972.04050		3848665	115995	
972.78049		4050322	69915	
973.01282		3916611	73434	
973.11663		11085870	88676	
973.18351		3954803	85615	
973.85871		5122350	102390	
974.12111		4168765	127143	
974.61849		58336324	85567	
974.77288		3963172	59521	
974.92302		3931777	104868	
975.06921		3995417	133686	
975.12019		39061068	86392	
975.60456		4297544	120292	
975.62135		19434586	81785	
976.12277		6077288	91546	
976.41248		4464793	62521	
976.68388		4249398	95974	
978.87908		4415051	90055	
979.04873		3977728	58007	
979.69270		4437553	86782	
980.06165		4380477	35902	
980.29401		4160182	68891	
980.35351		5027445	92464	
980.42618		4484036	93560	
980.84099		3872258	104646	
980.93424		4437671	76059	
980.98564		4095006	86926	
982.65257		4093100	78255	
982.90380		4447037	89920	
984.16323		3980446	43776	
984.57301		4371360	36542	
984.84986		5467665	87819	
985.83695		5115475	78433	
986.30788		4071005	106418	
986.35750		3898644	101868	
986.50179		5270452	77233	
987.46184		4008546	59627	
987.57741		3905092	42310	
987.72655		3939082	91438	
987.96304		4334740	118909	
988.04206		4287851	66276	
988.07934		3996310	102538	
990.69408		4633630	64304	
991.14109		4431707	48901	
991.49497		4134576	108192	
991.80127		4219790	71902	
991.91824		4278932	89071	
992.21324		5328550	54207	
992.67988		3948414	109144	
993.29708		5070021	80448	
994.10767		4832367	104525	
994.12954		49160200	85473	
994.36247		3859223	54883	
995.13291		14473878	95744	
995.98147		4227510	70745	
996.11480		3934226	86124	
996.13975		4517935	106217	
996.40788		3885419	31158	
997.03428		5441227	38974	
997.29107		4413818	79675	
997.59775		4365989	47834	
997.69035		4726866	66191	
997.73670		3934472	111984	
997.81120		4280673	82868	
998.00403		3961413	92530	
998.49289		4657801	77337	
998.57147		4200039	110515	
999.03951		4682772	89472	
999.30651		4450770	77488	
999.44341		4759925	104632	
999.59752		4104110	91762	
1000.40106		4156528	90635	
1001.24574		3905640	92644	
1002.23122		4386960	96766	
1002.54303		4791946	72768	
1002.79324		5070140	103952	
1002.82855		3926246	74027	
1003.06801		4019593	72510	
1003.15056		4044655	79856	
1003.84514		4241343	90461	
1004.01534		4429455	95372	
1004.10186		4207737	87504	
