m/z	z	I	Res.	
876.64182		4371819	116477	
877.20674		4314115	68263	
877.25083		5248419	80819	
877.62130		4028975	115841	
877.93783		4094100	138325	
879.11250		4642793	117805	
879.34895		4123030	118150	
879.60701		4031697	95885	
880.28300		4040767	132222	
880.41082		3783580	98563	
882.73165		3936963	108494	
883.32459		4641272	104713	
883.99937		4275243	65873	
884.45799		4033855	112820	
884.48977		3801302	111460	
884.56542		3979534	83903	
884.64347		3816201	87878	
885.17147		3932497	87191	
885.24989		4017643	58387	
885.64598		3841586	85749	
886.49858		3905837	128753	
886.73650		3956575	97228	
887.03657		3807519	49378	
887.33184		3900509	85782	
887.38398		3818436	73785	
887.43997		4056686	103153	
887.62525		4206585	49760	
887.83538		3828055	74031	
888.84987		4038674	86893	
889.59717		4385606	109817	
889.78127		4447185	60003	
889.85816		3853771	91332	
889.91650		3815479	97780	
889.95647		4118869	77953	
890.35885		4841222	96075	
890.59684		4036539	105970	
890.95210		3768328	79993	
891.03958		4632075	97972	
891.27211		4026044	106855	
891.43623		5775545	124033	
891.77107		5330616	109677	
892.04316		3829575	77248	
892.10611		4143543	40837	
892.55816		4849681	100611	
893.13754		6205388	137368	
893.15092		112010200	96261	
894.03568		4304894	112198	
894.15435		32579290	102202	
894.18264		4134127	106241	
894.31355		3766867	120092	
894.66039		3847135	109040	
895.15734		8237278	94729	
895.21534		4352524	104594	
896.33523		5426031	86466	
896.43623		3954749	120204	
897.30660		3883363	133663	
898.08644		3874756	52574	
899.07082		4190663	66515	
899.09257		4172376	109838	
899.24528		4355793	106989	
900.46557		3808786	31160	
901.50273		4443335	114762	
901.88919		4013946	96721	
902.61688		4657598	123980	
903.13001		4505943	100189	
903.85334		3783450	93850	
904.07185		3768009	125186	
904.64189		4018835	77988	
904.87919		3845458	108395	
904.97605		3895584	101977	
904.99271		4748718	100656	
905.04450		3991639	113858	
905.80278		4483259	79421	
906.14063		3984589	67661	
907.28318		4636909	110345	
907.30677		4764161	58065	
908.30037		4036651	123923	
908.36922		3845987	113476	
908.43950		3856797	71278	
908.70022		4230770	97798	
908.90842		4651421	70695	
909.69090		4264352	67721	
910.22708		3853274	98328	
910.55843		3809388	78597	
911.00360		4001756	102767	
911.12382		3765183	85131	
911.68001		4084173	52922	
911.77427		4853595	88351	
912.40944		3850475	86816	
912.66656		4041666	127687	
912.74974		3822984	102561	
914.03518		4007868	116688	
914.27663		4093703	81908	
914.51685		4181585	99972	
914.94638		3881787	102209	
915.63950		79071880	94779	
916.09410		5041670	49882	
916.12725		4259874	206332	
916.14138		51090476	94711	
916.24394		4469061	45334	
916.37349		4054131	106779	
916.64234		23150040	93776	
917.14304		6744450	103503	
917.64384		4823854	64803	
917.89367		4505731	90028	
917.95602		3948088	96962	
918.09251		4464301	121202	
918.16905		3933262	72883	
918.42710		4469964	123361	
919.12355		4372003	102951	
919.18484		3792471	129152	
919.20699		3775850	121135	
919.51875		4542071	77704	
919.59999		4251837	51795	
920.50237		3858377	122365	
920.68291		4246821	41167	
921.07689		3801915	115965	
921.41460		3950689	91185	
922.07617		3855266	119873	
922.43303		4304346	103016	
923.25324		3783305	59415	
923.59363		4138068	110905	
923.65569		3907978	124736	
923.80542		4515087	77219	
924.03976		4457949	87123	
924.47771		4097248	82847	
925.47612		4029652	112825	
927.00548		4269864	58666	
928.34767		4040669	103991	
928.82240		4571786	63257	
929.66097		4395777	106260	
930.45848		4760662	87725	
930.65549		3845130	94321	
930.73590		3785554	77251	
930.91223		4092340	77649	
931.11278		4287403	121157	
931.45286		3932770	101067	
931.50771		4195476	94081	
931.81830		4027121	57212	
932.55511		4241750	56300	
932.90389		3852696	50806	
932.99355		4554474	84023	
933.17992		3789335	92176	
934.01307		3988762	82276	
934.58289		4732843	56599	
934.71129		3828003	88281	
935.62294		3937142	103140	
935.97016		4650811	68593	
936.51288		3852856	90968	
936.55538		4281697	61729	
937.05672		3911289	91159	
937.60839		4006082	115190	
937.84755		4065188	80526	
938.07359		4544634	89265	
938.23735		4797781	50000	
938.50893		4197912	83706	
939.40929		3852785	94599	
939.90320		3848520	62901	
940.09534		4137025	65669	
940.33259		4273764	85403	
940.89728		3833027	35396	
940.93544		4546215	86729	
941.62869		3838532	80567	
942.11099		4648983	155528	
942.11879		4107294	205936	
942.13093		43018280	95713	
942.39512		4100521	117238	
942.46508		39782764	92757	
942.74305		5028987	98823	
942.79937		29217458	92418	
942.96907		3819927	88129	
943.13320		13427702	99445	
