m/z	z	I	Res.	
946.80106		5642336	58754	
947.14200		3484993	115532	
947.37890		45374136	87519	
947.62951		51047356	84156	
947.77060		4188494	46333	
947.81229		3484025	109743	
947.87954		43498688	81182	
948.13038		23036358	75523	
948.38024		10635978	100101	
948.40858		3639528	85089	
948.44035		3645065	57663	
948.45922		3837213	65705	
948.64416		3520734	82076	
949.15099		4472049	80854	
949.33002		3892526	112707	
949.62770		4001895	51456	
949.97511		3837653	87805	
950.80016		3740733	82241	
951.30593		3721815	46702	
951.45888		3671801	114046	
951.97385		3669085	77481	
954.72384		3776044	117235	
954.80461		4571012	92402	
955.10675		23025356	80726	
955.37765		3715699	106874	
955.59900		8207077	104840	
955.62404		5877504	100582	
956.04092		3693383	56764	
956.10034		3994632	138275	
956.11065		7231764	106448	
956.25631		3802675	91181	
956.60098		4127789	98992	
957.00855		4324716	67138	
957.33709		3576150	109684	
957.91417		3594963	110319	
958.33660		3979302	80514	
958.74013		3601511	34402	
958.86302		4231407	86991	
