m/z	z	I	Res.	
631.33806		4945546	195153	
631.35643		5486254	222867	
631.46182		5859706	220810	
631.98109		4942951	202104	
632.01075		5015969	256119	
632.13522		6037905	249784	
632.19543		5871621	158337	
632.42936		5626825	198139	
632.52261		5009918	187046	
632.96984		5812957	216343	
633.24006		5112039	196211	
633.45245		5457023	237738	
633.89331		5248209	235365	
634.16660		5747679	152941	
634.67033		4885160	213846	
635.31975		5113223	296541	
635.45120		5139587	132996	
636.78589		4873342	261249	
636.82673		6958796	220077	
637.07149		5440416	224898	
637.26731		4988182	223244	
637.73677		4901269	191295	
637.89761		5133768	121922	
638.08581		5676846	187697	
638.13319		5182600	208882	
638.80070		6541919	120052	
639.25979		5677544	227086	
639.74894		5502344	202541	
639.88308		5144198	228973	
640.00070		5351525	221543	
640.40962		4884331	181626	
640.43710		4939424	222171	
640.53742		4857949	238970	
640.55545		5135743	161975	
640.58681		5652155	212893	
640.73124		5574092	228660	
640.76855		5270291	238923	
641.17079		5293835	205657	
641.19818		5159487	70660	
641.58424		4853784	207896	
641.59355		5405481	200340	
641.87510		4922429	229870	
641.98021		5234946	225317	
642.56116		5072200	222243	
642.64232		4895458	217311	
642.86751		5053832	214629	
643.44637		5261769	203966	
643.99099		4869574	200604	
644.16413		5455115	190560	
644.87055		4901172	225625	
644.95047		5285065	217515	
645.81191		5088529	224879	
646.34712		5787382	218927	
646.37731		5525807	244169	
646.92051		5139744	206522	
646.95519		5617505	171160	
647.01716		4970964	258176	
647.11553		5027467	220199	
647.50190		5125976	254496	
647.52777		7015816	196935	
647.81137		5366677	93736	
647.85654		5030634	229233	
648.08908		5488792	188350	
648.68757		6173162	211881	
648.87575		5053767	236084	
648.99174		5919517	213669	
649.15240		4881221	247406	
649.22979		5328596	219960	
649.57328		7721037	178397	
649.81748		4981263	221853	
649.98057		5245499	156154	
650.06539		7735767	207289	
650.13211		4901202	150560	
651.78716		5056943	158613	
651.92815		5924145	223364	
652.73277		5259758	223721	
653.89024		4926250	230104	
655.08300		5171100	230488	
655.22686		6297760	173387	
655.32390		5190864	132838	
655.39640		6008531	146905	
655.75106		5083732	161918	
655.91875		5489027	211372	
656.74283		4897103	227416	
656.80153		5966265	195242	
656.85356		5214231	231820	
657.20885		5493141	130619	
657.78895		5728422	115936	
658.16869		5147983	234294	
658.30366		5005376	243110	
659.24871		5234648	228202	
659.37306		5650870	213053	
659.55775		5689088	251795	
659.62628		5272185	188770	
659.73081		4998196	238703	
659.95993		5458892	237407	
660.04534		5615715	162633	
660.71913		5875215	162196	
661.24294		5239344	149537	
661.93650		5524858	213885	
662.29241		4923117	212664	
662.47928		5048631	276138	
662.59480		5586435	228770	
662.90922		5183788	194420	
662.94168		4910181	257451	
662.95162		6093430	197781	
663.09090		4988779	252239	
663.28739		6212292	215511	
664.31960		4956631	240369	
664.73355		5575850	205644	
665.17358		6465450	177492	
665.87522		4957295	226672	
665.88041		5240952	224096	
666.47397		5328511	183014	
666.61209		5102703	191792	
667.04210		5978967	200218	
667.26077		5732050	163767	
667.69273		4903484	163224	
667.79031		5313892	250763	
668.28483		5254328	180996	
668.93385		6311188	184175	
669.27044		5188437	147518	
669.67564		4985868	209289	
669.80976		5363441	176721	
669.83530		4925981	164337	
670.08218		5299907	202245	
670.26729		5059711	144654	
670.42769		5845777	189380	
671.22595		4931169	253853	
671.65935		5082178	224019	
671.90835		4945639	242191	
671.97623		4916315	189120	
672.20232		5590234	238205	
672.77862		5461672	226335	
673.16705		5183544	227774	
673.22747		4911773	165032	
673.35865		5212539	156950	
673.96125		5204080	215372	
674.12335		5060480	239124	
674.60217		5278884	179263	
675.23564		6954183	200555	
675.24923		5255646	207337	
675.63356		5270367	219972	
675.93174		5391697	212005	
676.28655		5221022	154109	
676.34992		5701128	210297	
676.62992		5633753	199230	
676.97267		5404945	180176	
677.12509		5488910	193886	
677.37297		5531816	161034	
677.61408		6259255	248985	
677.84263		5602480	202223	
678.05743		5647250	160389	
678.24143		4947265	177410	
678.39077		5910327	247256	
678.89435		4925427	149371	
679.25664		5370053	72618	
679.27702		4982503	232898	
679.47255		5059111	279458	
679.52203		5180153	156100	
679.85009		4971921	206781	
679.96604		5323087	253017	
680.48069		5413270	171232	
680.51644		6119632	201257	
680.88901		5670191	212688	
681.15622		28556000	162400	
681.56030		5173873	210810	
681.65816		5537551	210568	
682.15908		7317562	181012	
682.34815		5017451	210263	
682.85847		5039522	235327	
682.92151		7286792	169003	
683.56249		5449230	152196	
683.59352		5257792	191212	
684.39814		4944457	213480	
685.14247		5652716	179426	
685.19392		5198399	241000	
685.23700		5102211	146454	
685.69010		4950100	176124	
685.74193		5229477	213335	
686.62117		5532951	157494	
686.62691		4976672	155635	
686.63586		4963630	157152	
686.93409		5728773	122643	
687.01180		5247104	168826	
687.42160		5236742	177012	
687.46109		5083205	237166	
687.48076		5539428	219683	
687.72190		5731295	200717	
687.95037		5012294	227620	
687.97592		5443438	169474	
688.06328		5898744	159464	
688.14103		5617522	185590	
688.24280		5002257	198560	
688.32656		5208213	219169	
688.41999		5185575	202358	
688.53092		5160149	87874	
689.08767		13387836	189263	
689.12255		5148786	235480	
689.15033		5161886	206755	
689.21325		5159936	208908	
689.84618		5134555	225311	
689.90883		5497149	244111	
690.00111		5004236	275318	
690.08719		4985938	257884	
690.48230		5990327	183730	
690.90258		5157443	211434	
690.92783		5454698	240068	
691.27999		5937803	116955	
691.72738		5015102	261269	
691.90797		6668629	188379	
692.05031		4994864	197222	
692.22464		5332028	177261	
694.75975		5699682	265077	
695.72556		5287963	260766	
695.85185		5091290	216421	
696.32674		5033383	180748	
696.39388		5252877	199289	
696.78605		5418588	183874	
696.98969		5116302	264454	
697.19541		5040580	200453	
697.84707		4981909	232803	
698.00574		5207427	198340	
698.63119		5035818	230815	
699.51232		6211658	232496	
699.81380		5725962	179118	
699.92311		5801645	193065	
700.23513		5235067	180263	
700.79110		5299378	194046	
701.26468		5138156	144988	
701.82951		5509036	227973	
701.99303		5557149	186082	
702.01922		5007042	203439	
