m/z	z	I	Res.	
650.57556		7934262	103363	
650.93495		3602187	126159	
651.40544		4093807	154577	
651.77469		3598927	50749	
652.16655		3838283	117673	
652.46253		3941387	100170	
652.81032		3698381	54125	
653.53179		3600945	126157	
654.28741		4658302	94171	
654.66390		3493474	157800	
654.82261		3549613	47373	
655.08347		3458172	88508	
656.36914		3752872	98621	
656.73399		3555128	107072	
656.96716		4255329	105168	
657.64669		3540417	151240	
658.26228		3465965	83791	
659.25027		3481644	144732	
659.43901		4283802	40750	
659.64005		3919063	101821	
660.30241		3830583	49833	
661.73592		3651800	161336	
661.95844		3473070	71638	
662.82444		3875234	72810	
663.76183		4322347	98477	
664.54420		3674160	74893	
664.64819		3479216	134696	
665.31663		4515750	116024	
665.99428		3847779	141048	
666.51824		3566628	50317	
666.80596		3552834	142199	
666.96134		3536320	139490	
667.02948		3492818	96221	
667.24673		4129499	131471	
668.16250		3806450	110965	
668.28466		4414854	80619	
669.10244		3529122	136922	
670.11978		4463593	116971	
671.51850		3737264	122120	
671.78634		3946095	101061	
672.26540		4014056	116840	
672.76738		4306490	111027	
672.93249		3509246	122756	
672.98730		4303487	107458	
673.22489		3510967	102634	
673.31302		4822335	127257	
673.50053		3558684	136750	
673.76240		3514897	123810	
676.08659		3692912	95153	
676.70687		4040128	124955	
676.88961		3996372	60489	
676.95978		3736677	129036	
676.99084		4154377	87417	
677.01676		4373032	85128	
677.12447		29576740	117646	
677.28938		4116450	133452	
677.62623		15376999	134191	
677.81250		3688510	128760	
678.12685		5927592	124478	
678.59110		4056317	98527	
678.88050		3494409	146536	
679.28276		3484629	55389	
679.57622		3709380	70476	
679.62759		3863391	110698	
680.26286		3578098	114010	
680.44816		3576708	80974	
680.49994		4033855	141611	
680.66711		3598333	107476	
680.92526		3835105	101167	
681.14901		3671326	345516	
681.15603		40180776	119409	
681.43506		3958882	129502	
681.63130		3627007	121773	
682.05897		3568736	49226	
682.15964		15231633	120406	
682.22467		3762907	50451	
683.05343		3738364	123054	
683.16259		3870326	155936	
683.26066		3926372	137034	
683.85188		3799607	73114	
684.01239		3903849	107031	
684.59324		4814766	107457	
684.76415		3744108	134391	
684.96819		3796110	94675	
685.29231		3921652	125295	
685.52539		3687029	122913	
685.84493		3932821	76142	
685.86922		3522288	88332	
685.99596		3505467	114121	
686.03626		3548008	165980	
686.78171		3653786	143092	
687.01082		3619828	74433	
687.05981		4541002	114759	
687.78054		3498461	129094	
688.10546		4412926	100693	
688.43929		3940776	142253	
688.87118		3660573	78472	
688.90848		4764133	95554	
689.08739		50428520	114549	
690.06502		3512836	126328	
690.09100		11737760	126542	
690.19415		3668991	73875	
690.27809		3886569	92512	
690.31205		3558862	97537	
690.87736		4283243	60550	
690.90129		3591493	91874	
691.06160		3681328	127703	
691.09006		4589007	142293	
691.38345		3803528	130984	
692.15044		3723800	74885	
692.25563		3969192	136799	
692.47235		3573774	109077	
693.08716		4614681	110754	
693.38406		3535698	120623	
693.43578		3516361	129700	
694.47705		3511376	99710	
694.87850		4084212	91041	
695.89203		4248726	105211	
696.09246		3564646	118930	
696.52513		3905448	127976	
696.65421		3947438	82783	
697.09185		3680370	128115	
697.15901		3937720	128567	
697.69698		3507235	114947	
697.86337		3638958	74916	
698.81732		3718241	105182	
698.92576		3578576	90874	
699.06050		3625273	48285	
699.35919		3790091	160880	
700.30695		3744272	111387	
700.55554		3707948	86320	
700.60256		3903227	146089	
700.67995		4036298	126141	
700.71813		3793520	159766	
701.26041		4169237	141403	
701.45384		4393497	112085	
701.67308		3732342	60810	
701.74932		3569282	121194	
702.06960		3568836	130471	
702.24318		3818611	110403	
702.45901		4145932	107879	
702.47891		4301184	69532	
703.04259		3832468	98212	
703.77757		3787890	100383	
704.06079		3596236	87679	
704.14479		3799135	107507	
704.18494		3634056	157763	
704.98264		3716958	74939	
705.29128		4026192	34880	
706.41993		4133415	110001	
706.45125		4430470	68609	
706.58930		14591694	108506	
706.82023		3605360	119662	
707.09085		6798265	107017	
707.29377		3553408	101677	
707.96650		3691280	113218	
708.12888		3760814	141991	
708.35503		4495754	127116	
708.85830		3625970	83291	
709.14916		3531276	141770	
709.15884		3702037	131472	
709.18061		3638443	102451	
709.30809		3949606	141408	
709.59805		3606846	113055	
709.88107		4290767	113395	
710.69321		3626076	145713	
711.42931		4222493	129562	
712.74736		3594404	87853	
712.77286		3875741	120290	
713.01910		3689799	88175	
713.37001		3580435	104693	
714.13331		3676708	104556	
714.39500		3814170	124315	
714.46379		3604187	138037	
714.75236		3860074	102081	
714.85888		3812814	114904	
714.98106		3661121	151790	
715.02359		3766825	94395	
715.21786		4480799	99235	
715.68529		3614548	99351	
716.05261		3819403	84502	
716.10020		4878168	162901	
716.18135		4174627	128713	
716.57605		3710163	68003	
716.60346		4662829	138398	
717.10867		4063490	119206	
717.61989		5338588	91537	
718.13741		3577914	139014	
718.83245		4036922	120500	
720.18089		3598926	118011	
720.37414		4036158	126248	
720.54273		3909976	95646	
721.63001		3766836	121184	
722.08197		4845902	80720	
722.10608		17025508	105148	
722.16625		7195930	112254	
722.18895		37032496	108593	
722.25046		4977510	155045	
722.27188		40546936	108235	
722.29812		4487313	129312	
722.33208		7802032	117598	
722.35525		41177796	106843	
722.37240		4226388	124521	
722.41702		6130429	119114	
722.43889		30616336	107610	
722.49985		4965960	111806	
722.52271		14534492	116066	
722.60718		10580392	121186	
722.66524		3826397	136361	
722.68774		3958961	61640	
722.77476		4575935	137620	
