m/z	z	I	Res.	
781.59535	1-	3703413	72216	
784.02091	11-	37743980	60908	
785.29469	11-	5900773	57147	
787.47159	11-	1144524	64639	
796.11719	11-	7873960	63093	
832.01928	10-	2021968	58636	
852.61276	10-	1201948	62254	
862.52437	10-	36979636	47235	
863.92574	10-	3913144	60396	
875.83078	10-	7591896	52946	
924.25631	5-	1871989	44458	
924.57952	9-	2410670	50675	
953.88898	8-	1989732	48986	
958.47197	9-	86471720	50605	
960.03016	9-	10620672	52267	
960.91574	9-	3149709	42141	
962.25016	9-	2599864	51175	
963.36125	3-	1617453	58778	
964.91796	9-	5292786	54594	
973.25666	9-	20665034	49638	
973.92381	3-	1585645	45093	
974.81442	9-	1860678	53892	
1026.84075	9-	15996446	46933	
1035.27934	8-	5009465	44397	
1038.71776	9-	1358099	48954	
1040.27848	8-	5255356	49588	
1041.62534	9-	3423844	40003	
1072.03407	8-	2012020	50368	
1078.40788	8-	184220688	45669	
1080.16063	8-	18153438	45347	
1081.15768	8-	6681909	41781	
1082.41114	8-	3496743	45440	
1083.03229	2-	2399911	41548	
1083.15571	8-	4957094	42444	
1085.66168	8-	11374274	43861	
1087.53934	4-	2505786	49195	
1088.53537	8-	1397667	40754	
1090.44761	7-	1524273	44877	
1095.04239	8-	41360204	44224	
1096.79393	8-	5232120	42501	
1098.28666	1-	3335447	34836	
1102.29429	8-	3804667	44400	
1111.67593	8-	1554454	46486	
1155.32395	8-	33421876	40597	
1155.32441	8-	7054786	39974	
1155.53830	2-	3365688	53234	
1168.81091	2-	2563017	39873	
1171.95493	8-	6384938	44535	
1183.31908	7-	3693901	44183	
1189.03691	7-	5798519	37964	
1232.61094	7-	124585192	38409	
1232.99180	1-	10463147	43737	
1234.61657	7-	13470165	40254	
1235.75621	7-	7964162	38191	
1237.04500	7-	3649363	34630	
1238.04076	7-	4714439	39602	
1240.90185	7-	8474906	40231	
1251.62386	7-	33287136	38785	
1253.62297	7-	4416238	40896	
1260.05007	7-	2950159	36961	
1320.51534	7-	31405854	36060	
1320.60555	7-	5005712	49465	
1320.74676	2-	1812555	36528	
1335.78833	7-	2768298	41352	
1339.52487	7-	6361583	36809	
1380.71281	6-	2041165	33392	
1387.38283	6-	3284014	27547	
1438.15474	6-	10378219	30485	
1438.21665	6-	57765780	31474	
1440.55421	6-	7258542	28335	
1441.88745	6-	4077374	33737	
1444.55089	6-	2690376	25983	
1447.89721	6-	4425274	30153	
1452.40520	6-	2939957	33002	
1460.33705	2-	2856911	39121	
1460.39556	6-	13798101	32936	
1462.72609	6-	1979693	30240	
1540.77224	6-	17962504	28534	
1540.85506	2-	2709342	41604	
1541.17236	2-	2185760	46185	
1558.59150	6-	2267478	30650	
1562.94694	6-	3421564	30261	
1726.07957	5-	3117618	26568	
1743.28520	5-	1545098	20928	
m/z	z	I	Res.	
227.20419	1-	11854514	172487	
241.22009	1-	14151653	198788	
253.22011	1-	8063116	167424	
255.23589	1-	99963632	184560	
269.25170	1-	19422924	174849	
281.25188	1-	25101606	169738	
283.26754	1-	64003352	167946	
325.18809	1-	6173425	151165	
367.36256	1-	10458125	129195	
369.30556	1-	7248197	131944	
383.32140	1-	6766483	128798	
397.33736	1-	13124366	124985	
411.35312	1-	9770655	117809	
425.36897	1-	12903231	116647	
439.38489	1-	9232824	110971	
453.40067	1-	7410695	106591	
457.32282	1-	7821464	106842	
485.28912	1-	5468457	115036	
485.35468	1-	7023260	101562	
499.37080	1-	9290511	102212	
529.39705	1-	5592709	95966	
557.34053	1-	5652260	95303	
571.35661	1-	8718840	90527	
585.37242	1-	16552083	83980	
599.38839	1-	12762733	83102	
613.40418	1-	18289280	79282	
